img,x,y,z,dis
2,0.2409,-0.968,0.7839,0.9975253430364563
35,-0.4949,-0.8661,-0.9193,0.9975245460639052
18,0.8561,-0.512,0.1775,0.997522536086278
58,0.4266,-0.9017,-0.4819,0.9975221551424309
74,0.6356,0.7688,-0.6403,0.9975173181454046
63,0.4714,-0.8791,0.5658,0.9975142956369096
25,0.7931,-0.605,0.9685,0.9975132129450717
15,-0.5397,0.8389,0.7515,0.9975115538177991
72,0.4802,-0.8743,0.1451,0.9974931227833103
15,-0.5045,0.8605,-0.0179,0.9974870926483209
59,-0.5094,0.8576,-0.6345,0.997479884508956
84,-0.3025,0.9505,0.7738,0.997475062344919
9,0.3878,-0.919,0.4194,0.9974717239100064
32,-0.0119,0.9974,0.8944,0.9974709870467411
92,0.1675,-0.9833,-0.1998,0.9974643552528581
15,-0.1399,-0.9876,-0.2163,0.9974596583321051
57,-0.5587,0.8263,-0.4317,0.9974554526393647
40,-0.7022,-0.7084,-0.385,0.9974544601133428
90,0.8089,-0.5836,0.3827,0.9974508358811476
50,-0.4812,-0.8737,-0.9519,0.9974493119953515
46,-0.9892,-0.128,0.6957,0.9974470612518741
2,-0.3259,0.9427,0.9388,0.9974437828770101
37,-0.7194,-0.6909,-0.6556,0.997436298717868
78,0.7581,0.6482,0.2079,0.9974361383066086
56,-0.1934,0.9785,0.8488,0.997429601525842
89,-0.3408,0.9374,-0.9876,0.9974283934197984
27,-0.7862,0.6138,0.8762,0.9974271301704201
84,0.9265,0.3694,-0.1749,0.997425992242031
75,0.3358,0.9392,0.8621,0.99742582681621
64,-0.9839,-0.1637,0.3066,0.9974251350352065
21,-0.903,0.4236,0.7145,0.9974196508992592
49,-0.979,-0.1908,0.5727,0.9974194904853223
75,0.2503,-0.9655,-0.206,0.9974168336257414
77,-0.8696,-0.4885,-0.6613,0.997414863534728
30,-0.1498,0.9861,0.3662,0.997413279438368
58,0.123,-0.9898,-0.836,0.9974131741660524
7,-0.2706,-0.96,-0.8484,0.9974088229006198
8,-0.3721,0.9254,0.7674,0.9974084268743671
51,-0.1471,-0.9865,-0.1431,0.9974069680927641
96,-0.6837,0.7262,-0.263,0.997402691995565
68,-0.2741,0.959,-0.6138,0.9974025315789007
84,-0.7342,-0.6751,-0.4131,0.9974014487657415
23,-0.1101,-0.9913,0.3947,0.9973954581809564
67,-0.8831,-0.4636,0.3376,0.9973918838651135
89,-0.283,-0.9564,-0.8225,0.997391578067511
89,-0.5765,-0.8139,0.6833,0.9973893221806618
62,-0.3708,-0.9259,0.418,0.9973883145495539
48,0.8873,-0.4555,-0.4235,0.9973873570484038
38,-0.7391,0.6697,-0.1334,0.9973800178467583
15,-0.5983,-0.798,-0.7939,0.9973800128336241
70,-0.0485,0.9962,0.6825,0.997379912570932
83,0.3423,-0.9368,-0.2444,0.9973783284190608
93,0.4603,0.8848,-0.6988,0.9973701068309597
29,-0.3477,-0.9348,0.4541,0.9973697057761479
25,-0.1744,-0.982,-0.2858,0.9973662115792774
21,-0.4944,0.8662,-0.3778,0.9973634242341153
80,-0.7923,-0.6058,-0.7976,0.9973629880840776
17,-0.6785,-0.731,0.9822,0.9973581352753884
85,0.7233,0.6867,0.1886,0.9973563956780946
80,-0.4513,0.8894,0.9481,0.9973485097998592
54,-0.3776,0.9231,-0.1941,0.9973441582523056
69,0.5025,-0.8615,-0.0518,0.9973407140992491
16,0.5629,0.8233,-0.3734,0.9973361018232519
29,0.8429,0.5331,0.757,0.9973344574414342
32,0.3709,-0.9258,0.6742,0.9973326676691183
76,-0.7551,-0.6515,-0.6245,0.9973105133307278
3,0.8048,-0.589,0.9141,0.9973083976383634
65,0.2933,0.9532,0.647,0.9973039306049085
32,-0.0447,-0.9963,-0.0542,0.9973022510753697
91,-0.1154,0.9906,0.9288,0.9972991126036361
73,-0.3688,-0.9266,-0.6786,0.9972968464805251
49,-0.9317,-0.3557,0.3579,0.9972900179987765
41,0.9383,0.3379,0.4767,0.9972879724532929
94,-0.7502,-0.6571,-0.1075,0.9972865435771205
43,-0.9625,-0.2611,-0.9567,0.9972860472301817
34,-0.888,0.4539,0.0799,0.9972809082700822
48,0.164,-0.9837,0.1841,0.9972771380112952
54,-0.1716,0.9824,-0.6117,0.9972744456768158
56,-0.9578,-0.2778,-0.0507,0.997273122068373
39,-0.7247,0.6851,-0.7875,0.9972723299079345
59,-0.5115,0.8561,-0.639,0.9972659926017732
26,-0.5125,0.8555,0.2111,0.997264508543245
42,-0.9712,0.2265,-0.9281,0.9972620969434264
48,-0.4405,0.8947,0.2482,0.997260417343434
79,0.4511,0.8894,-0.8784,0.9972580257887124
8,-0.742,-0.6663,-0.9325,0.9972560804527592
67,-0.1241,-0.9895,-0.6525,0.9972517535707822
93,-0.962,0.2628,-0.2551,0.997250139132605
94,-0.7783,0.6235,-0.9016,0.9972477826498288
90,-0.5123,0.8556,0.9612,0.9972475369736443
44,-0.6359,-0.7682,0.6341,0.9972462333847143
39,0.4487,-0.8906,0.6553,0.9972462333847142
21,-0.6006,-0.7961,-0.7669,0.997243987196714
77,-0.0739,-0.9945,0.7772,0.9972419265153266
31,0.5639,-0.8225,-0.5858,0.9972409237491209
91,0.5156,-0.8536,-0.4158,0.9972343355500752
87,-0.1404,0.9873,-0.3571,0.9972328965693018
92,0.7948,-0.6023,0.6597,0.997232335015266
5,-0.1156,0.9905,-0.5172,0.9972229489938547
7,0.3907,-0.9175,-0.6831,0.997222512782378
45,0.4865,-0.8705,-0.8189,0.9972223924481439
13,-0.4355,-0.8971,0.9681,0.9972204670984245
12,-0.8487,0.5236,-0.6993,0.9972204620844881
31,-0.9089,-0.4103,0.5985,0.9972187824143708
20,-0.4484,0.8907,-0.7876,0.997200606698572
15,-0.6748,0.7342,0.5252,0.9971984155623193
53,0.5739,0.8155,0.0827,0.9971968010377891
85,-0.1694,0.9827,0.5902,0.9971938878673495
68,-0.0924,-0.9929,0.132,0.9971901373359044
1,0.8575,-0.509,0.9451,0.9971896760396188
62,-0.3541,-0.9322,0.2551,0.9971878709651457
80,0.7179,-0.6921,-0.8576,0.9971874547947341
32,0.0934,-0.9928,0.3285,0.9971837343238206
13,-0.9959,0.0505,-0.0232,0.9971795525380572
69,-0.7256,-0.684,-0.9729,0.9971716803038483
44,-0.4245,0.9023,0.4989,0.9971687620458234
20,0.3603,-0.9298,-0.9804,0.9971680550438827
75,-0.6841,0.7255,-0.0884,0.997167518524345
70,0.3966,0.9149,-0.36,0.9971627600346897
61,0.2252,-0.9714,-0.6272,0.9971624742237346
0,0.9004,0.4285,-0.362,0.9971621783842385
87,0.2485,-0.9657,-0.8781,0.9971603381603181
40,0.2561,0.9637,0.7313,0.9971483841435035
88,0.6207,0.7804,0.6739,0.9971422416084879
90,0.1748,0.9817,-0.3163,0.997140877709865
11,-0.6649,0.7431,0.5969,0.9971407222654183
38,-0.3427,0.9364,-0.8082,0.9971400353009601
34,-0.1279,-0.9889,0.3008,0.9971367107874427
8,-0.8637,-0.4983,0.5196,0.9971361892941205
25,0.2255,0.9713,0.9594,0.9971328597534033
96,-0.4838,-0.8719,-0.269,0.9971319120357145
92,-0.0073,0.9971,-0.2307,0.9971267221371615
76,0.0861,-0.9934,-0.2399,0.997124250031058
99,-0.1121,-0.9908,0.3695,0.9971213817785677
11,-0.9481,0.3088,-0.2095,0.9971213817785677
32,0.3958,-0.9152,0.0393,0.9971201933568491
70,-0.5024,-0.8613,-0.9072,0.9971175708009562
47,-0.292,-0.9534,0.5435,0.9971136143890524
83,0.9778,-0.1953,-0.7805,0.997113298477159
75,0.9131,0.4006,0.4957,0.9971118141913674
3,0.7176,0.6923,0.5237,0.9971103499613271
86,-0.419,0.9048,-0.3277,0.9971078376986112
17,-0.4599,-0.8847,0.1415,0.9970968358188688
71,-0.2059,-0.9756,0.0664,0.9970908534331263
42,0.3559,0.9314,0.4282,0.9970811250846141
40,0.2231,0.9718,0.6217,0.9970801622738265
62,0.9443,0.3201,0.0104,0.9970789838322739
33,0.2588,-0.9629,-0.2233,0.9970726402825423
13,-0.0743,0.9943,-0.9953,0.9970722040053067
52,-0.8098,-0.5817,-0.9608,0.9970711759949737
70,-0.2781,0.9575,-0.8889,0.9970686335453544
71,0.3968,-0.9147,-0.0263,0.9970588397883045
0,-0.3729,0.9247,-0.3118,0.9970579220887821
12,0.4678,0.8805,-0.5594,0.9970542061492945
45,0.777,-0.6248,-0.4375,0.9970476618497233
73,0.8848,0.4596,0.9675,0.9970472406059806
58,-0.5811,-0.8102,-0.5819,0.9970462627180345
51,-0.71,-0.7,-0.9244,0.9970456358662827
48,-0.7695,0.634,0.9369,0.9970387404710009
62,-0.3831,0.9205,-0.8424,0.9970385448918211
27,-0.2061,0.9755,0.3153,0.9970343324078665
70,0.9783,0.1923,-0.0301,0.9970206517419786
19,-0.5638,0.8223,0.4903,0.9970194230806139
26,0.4761,0.876,0.5513,0.997019162303313
61,-0.3357,-0.9388,0.7962,0.9970155114139397
33,-0.7129,0.697,0.2199,0.9970132446462283
64,0.7927,-0.6047,0.5018,0.9970132296012927
65,0.5027,-0.861,0.4134,0.9970096739751325
66,0.366,0.9274,-0.6099,0.9970089066803767
99,0.3145,0.9461,0.2462,0.9970032397138938
98,-0.7565,0.6494,-0.4206,0.9970018104296501
95,-0.0647,0.9949,-0.4873,0.9970015546627798
17,-0.2662,-0.9608,0.9099,0.9969950250628135
34,0.6984,0.7115,0.6438,0.9969928836255553
77,-0.7184,-0.6913,-0.1727,0.9969926027809836
69,0.2726,0.959,-0.402,0.9969913540246976
95,-0.9943,-0.0732,0.5133,0.9969908374704353
93,0.3096,-0.9477,-0.1288,0.9969891925191566
37,-0.0986,-0.9921,0.5826,0.9969876478673143
81,-0.4844,0.8714,0.688,0.9969861182584238
21,0.0394,-0.9962,-0.6619,0.9969788362849032
95,0.1152,0.9903,-0.944,0.9969779987542353
34,-0.6533,-0.7531,0.4384,0.9969756767343926
43,-0.7288,0.6803,0.2451,0.996974187228536
64,-0.7004,-0.7095,0.4641,0.9969706164175552
87,-0.4971,-0.8642,-0.8205,0.9969704358705929
19,-0.1826,-0.9801,0.6681,0.9969647787158782
2,-0.5529,0.8296,-0.658,0.996962672320283
67,0.2628,0.9617,-0.982,0.9969607464689871
67,-0.9627,0.2591,-0.2416,0.9969574213576025
35,-0.3344,0.9392,-0.539,0.9969553650991604
47,-0.1743,-0.9816,-0.5086,0.9969548886484283
72,-0.7039,0.706,-0.6309,0.9969509566673778
90,0.1825,-0.9801,-0.2074,0.9969464679710741
42,0.5162,-0.8529,0.1376,0.9969457608114897
55,0.2158,0.9733,0.2505,0.9969365727066091
14,-0.259,0.9627,0.3567,0.9969314369604362
48,0.8262,0.5579,-0.4932,0.9969246962534332
83,-0.8089,-0.5827,0.9783,0.9969245207135794
81,0.1918,0.9783,-0.3648,0.9969243351428432
85,-0.2487,-0.9654,0.0698,0.9969196808168651
21,-0.2432,0.9668,-0.9807,0.9969194952452279
14,-0.9895,-0.1214,0.8661,0.9969193598280656
39,-0.8833,0.4622,0.4995,0.9969191190863981
79,0.4531,0.888,-0.0037,0.9969170527180283
60,0.1028,0.9916,0.1367,0.9969144396586901
22,0.8356,-0.5437,-0.7545,0.9969137625692606
86,-0.4071,0.91,-0.8826,0.9969104322856693
67,0.0041,0.9969,0.3458,0.996908431100871
95,-0.0147,0.9968,-0.5984,0.9969083859613179
11,-0.5979,0.7977,-0.6896,0.9969000451399327
27,0.2403,0.9675,0.8047,0.996895350575977
61,-0.11,0.9908,0.7636,0.9968874760974781
65,-0.7217,-0.6877,-0.6969,0.9968862422563569
25,0.7729,-0.6296,0.1936,0.9968804191075277
98,-0.5526,0.8297,-0.4655,0.9968795564159193
10,-0.2091,-0.9747,-0.8709,0.9968765720990739
65,-0.4791,0.8742,0.2479,0.9968763463940751
46,0.308,-0.9481,0.7283,0.9968739188081911
31,0.1327,-0.988,0.6353,0.9968717520323264
22,-0.7954,0.6009,0.3473,0.9968660742547114
60,-0.9218,-0.3795,-0.6373,0.996862824063572
34,-0.4357,-0.8966,-0.2731,0.9968580891982569
91,0.6112,0.7875,-0.1219,0.9968559023249046
41,0.4303,-0.8992,-0.3963,0.9968544176558581
91,-0.8286,-0.5542,0.3085,0.9968528477162515
19,-0.0329,0.9963,-0.9471,0.9968430668866589
17,-0.6772,0.7315,-0.0311,0.9968410555349334
67,0.279,-0.957,-0.2626,0.9968400072228241
7,-0.095,-0.9923,0.3091,0.9968371431683312
69,0.0885,-0.9929,-0.5643,0.9968363255820887
97,-0.4781,-0.8747,0.93,0.9968348408838849
72,-0.4098,-0.9087,0.5641,0.9968308432226604
68,0.457,0.8859,-0.8777,0.9968288769894259
87,-0.1505,-0.9854,0.8297,0.9968266699883186
61,-0.8702,-0.4862,-0.9689,0.9968141652284039
54,0.2913,-0.9533,-0.412,0.9968132121917326
91,-0.6393,0.7648,0.3696,0.9968066663099721
59,0.1497,0.9855,-0.3924,0.9968050661990037
75,0.0347,0.9962,0.8907,0.9968041582979076
80,0.3929,0.9161,0.5322,0.9967996890047669
53,0.5324,0.8427,0.2596,0.9967913773704105
64,0.0133,-0.9967,0.8409,0.9967887338849692
82,0.9044,-0.4191,-0.0908,0.9967869230683155
16,0.0833,-0.9933,-0.1548,0.9967867274397266
99,0.3511,0.9329,0.5803,0.9967816310506529
90,0.4619,-0.8833,0.3286,0.9967800660125582
14,0.1462,0.986,-0.9453,0.9967800359156477
90,0.6383,-0.7656,-0.0046,0.9967799406087584
7,0.0367,-0.9961,-0.6822,0.9967758524362436
36,-0.5097,0.8566,0.4028,0.9967736202368119
96,0.4402,0.8943,-0.3189,0.9967690454664009
64,-0.1427,0.9865,0.1243,0.9967675456193386
33,-0.84,-0.5366,0.2091,0.996764545918443
20,0.8448,0.529,0.8878,0.9967587672049842
43,-0.1022,0.9915,0.479,0.996753274386395
44,0.9326,-0.3518,0.2924,0.9967477113091356
50,-0.1473,-0.9858,-0.8232,0.9967441647684726
68,0.0329,0.9962,0.918,0.9967431213707972
85,-0.1095,-0.9907,-0.4143,0.9967330334648291
95,-0.5086,-0.8572,0.3218,0.996727545520841
70,0.3323,-0.9397,0.0068,0.9967243249765704
28,-0.5011,-0.8616,-0.5676,0.9967225140429006
21,-0.0352,-0.9961,-0.1287,0.9967217515435288
30,-0.166,0.9828,-0.2095,0.9967205425795137
2,-0.0289,0.9963,-0.9425,0.9967190677417583
69,0.465,-0.8816,-0.6305,0.9967163889492336
46,-0.7586,-0.6465,-0.666,0.9967127018353885
58,-0.2971,-0.9514,-0.916,0.9967097722005137
68,0.4867,-0.8698,-0.4722,0.9967090498234678
99,-0.5021,0.861,-0.5691,0.9967072840107069
4,0.4206,-0.9036,0.4465,0.996693192512119
4,0.8434,-0.5311,0.5373,0.9966899066409773
14,-0.7876,-0.6108,0.3587,0.996689721026559
63,0.7174,-0.6919,-0.1,0.9966887026549464
55,0.6262,0.7754,-0.8798,0.9966802897619677
75,-0.2039,0.9756,-0.2657,0.9966797730464886
16,0.4634,0.8824,0.9784,0.9966791459642366
35,-0.8825,-0.4632,-0.6552,0.9966747162439709
94,-0.6962,0.7132,-0.0215,0.9966687915250482
96,0.2885,0.954,-0.0709,0.9966685758064212
97,0.1392,0.9869,-0.9747,0.9966685758064212
66,-0.7962,0.5995,0.544,0.996661773120651
45,0.4722,0.8777,0.3607,0.9966594854813755
90,0.5758,0.8135,-0.8496,0.9966583617268256
5,0.1348,-0.9875,0.4759,0.9966580607209276
78,0.3581,-0.9301,-0.8256,0.9966552162107014
38,-0.05,-0.9954,-0.6717,0.9966549854387926
73,0.9553,0.2841,0.8783,0.9966498382079837
71,-0.376,0.923,0.2601,0.9966468782873903
64,-0.7504,0.6559,0.9046,0.9966468632369241
13,0.2507,-0.9646,0.3548,0.9966462010161881
38,-0.1846,-0.9794,-0.8866,0.9966451324318
38,-0.259,-0.9624,-0.7316,0.9966417410484071
46,-0.8376,0.5401,0.3273,0.9966352241417118
38,-0.5262,0.8464,-0.2146,0.9966340351402816
27,-0.8532,-0.5151,-0.6058,0.9966334581981482
57,0.8304,0.5511,-0.6554,0.9966320133329052
52,0.4824,0.8721,0.1313,0.9966284011606332
49,0.7348,0.6733,-0.7841,0.9966262739863926
20,-0.0158,0.9965,-0.9226,0.9966252505330176
91,-0.6433,-0.7612,0.2827,0.9966244678914922
13,0.3145,0.9457,-0.5765,0.9966236701985358
98,-0.5324,0.8425,-0.9953,0.9966223005732915
60,-0.8769,-0.4736,0.2993,0.9966195713510748
73,-0.4473,-0.8906,0.5489,0.996617103003957
5,0.7909,-0.6064,-0.0787,0.9966161598127937
22,-0.7346,0.6735,-0.0792,0.9966139724085751
84,-0.4769,0.8751,-0.1148,0.9966110675684873
50,0.0859,-0.9929,-0.0267,0.9966088600850386
52,0.2447,0.9661,0.2574,0.9966078968180013
96,-0.6441,-0.7605,-0.3494,0.9966067730052811
17,0.1284,0.9883,-0.6405,0.9966059652641058
17,-0.5667,-0.8198,-0.6848,0.9966047009722561
76,0.8567,0.5092,0.9916,0.9966039985872022
17,-0.0141,-0.9965,-0.4626,0.9965997491470686
53,0.9402,0.3305,0.5165,0.9965973560069282
90,0.0243,-0.9963,0.2775,0.99659629740432
74,0.5771,-0.8125,0.3412,0.9965945313917792
20,0.4398,-0.8943,-0.7278,0.9965924593333024
88,0.6295,-0.7726,-0.417,0.9965846727699558
99,-0.2621,0.9615,0.6296,0.9965834937424962
77,-0.5269,0.8459,-0.9543,0.9965793596096599
87,0.4065,0.9099,0.0733,0.9965742621601262
14,-0.2141,0.9733,0.5045,0.9965699674383129
23,-0.2273,0.9703,0.4419,0.9965678000015854
87,0.4269,0.9005,-0.0635,0.9965660339385444
1,0.7932,0.6033,0.9644,0.996562657337711
57,-0.3852,-0.9191,-0.1782,0.9965559944127576
37,0.4166,-0.9053,0.1907,0.9965558940671617
78,0.5653,0.8207,-0.7289,0.9965503399226755
11,-0.1295,0.9881,0.0219,0.9965499786764335
35,0.7583,0.6466,-0.122,0.9965492712354969
51,0.977,0.1964,0.5598,0.9965450115273268
96,-0.4509,-0.8887,-0.4304,0.9965432755279623
7,0.6659,-0.7414,-0.1437,0.9965424075271458
72,0.1661,-0.9826,-0.5242,0.9965399991972224
32,-0.5609,-0.8237,0.9672,0.9965392616450192
46,-0.826,-0.5575,-0.9628,0.9965351223113011
85,-0.0355,0.9959,0.3277,0.996532518285279
68,-0.3213,0.9433,-0.905,0.9965182286340777
15,0.2031,-0.9756,-0.5966,0.9965164173258764
19,-0.0799,-0.9933,0.4272,0.9965083542048204
14,0.5175,-0.8516,0.1346,0.9965083090471448
77,0.2399,0.9672,0.883,0.9965078273651441
65,0.6424,-0.7618,-0.3551,0.9965023833388458
27,-0.5219,0.8489,0.2272,0.9964992824884522
5,0.4965,-0.864,-0.3433,0.9964979929733928
47,0.4406,0.8938,0.8915,0.9964972654252494
86,0.1598,-0.9836,-0.4887,0.996496362261298
30,0.9429,0.3224,-0.0743,0.996494942285208
4,-0.8305,-0.5507,0.8588,0.9964942247700184
43,-0.485,0.8705,-0.751,0.9964914701090021
90,0.6637,0.7433,-0.7143,0.9964901304077226
40,0.0132,0.9964,-0.6536,0.9964874309292616
96,0.2105,-0.974,0.4039,0.996486954254796
55,-0.7146,-0.6945,-0.4174,0.9964855292476655
47,-0.4759,0.8755,-0.3143,0.9964843501029005
60,0.8701,-0.4857,-0.1634,0.9964830655861644
5,-0.4218,-0.9028,-0.7391,0.9964753283448617
39,-0.3462,-0.9344,0.3375,0.9964726790032931
75,-0.6042,-0.7924,-0.0802,0.9964714747547969
59,0.4129,0.9069,0.7226,0.9964707823112527
63,0.0626,-0.9945,0.9524,0.9964682684360803
79,-0.5233,0.848,-0.7483,0.9964672046786086
43,0.356,-0.9307,0.8711,0.9964629897793494
63,0.8965,0.435,-0.8398,0.9964623675784249
63,0.9571,-0.2773,-0.3932,0.9964615898267227
59,0.8071,-0.5844,0.4424,0.9964606213995615
42,0.0109,0.9964,0.3625,0.9964596178471057
37,-0.0389,-0.9957,-0.3009,0.9964595827227515
38,0.4511,0.8885,-0.1798,0.9964554480758284
39,0.3371,0.9377,0.1005,0.9964525578270147
57,0.9499,0.301,0.7241,0.9964492009129216
42,0.7951,0.6006,0.8778,0.99644586907669
64,-0.7954,0.6002,0.7904,0.99644427842203
56,0.5904,0.8027,0.5159,0.9964434002992845
89,0.0851,0.9928,0.0418,0.9964405903012984
24,-0.1655,0.9826,0.9621,0.996440168800917
18,0.5087,-0.8568,0.7261,0.9964346089934853
74,0.884,0.4598,0.7331,0.9964296462871827
36,-0.7326,-0.6754,0.7717,0.9964275789037557
42,-0.2305,-0.9694,-0.8257,0.9964269215552137
28,-0.4007,0.9123,0.2445,0.996419479938043
64,-0.6686,-0.7388,-0.6203,0.9964192892552813
82,0.9837,-0.1587,-0.2689,0.9964192792193455
51,0.9001,0.4274,0.2731,0.9964189731232541
91,-0.9697,-0.2292,-0.4954,0.9964189530513758
35,0.7749,0.6264,0.1719,0.9964170662930257
37,0.7299,0.6783,-0.405,0.9964160275708134
82,-0.8586,-0.5056,0.8097,0.9964062023090784
86,0.6336,-0.769,-0.4746,0.9963984945793526
43,-0.2133,0.9733,-0.799,0.9963984042540414
64,0.5602,0.824,0.4419,0.996393516638883
36,0.983,0.1628,-0.1468,0.9963899036019985
85,-0.3638,0.9276,0.5941,0.9963895824425304
63,-0.9659,0.2446,0.9065,0.9963894670258212
15,-0.6064,0.7906,-0.9962,0.99637810092354
70,0.658,0.7482,-0.5862,0.9963770571425257
2,0.356,0.9306,0.4294,0.9963695900618404
33,-0.3573,0.9301,-0.5856,0.9963680544858913
33,0.1868,0.9787,-0.7466,0.9963673669887025
12,0.9475,-0.3082,-0.4796,0.9963651388923641
36,-0.3346,0.9385,0.1808,0.9963630914480925
16,0.7606,-0.6436,-0.7072,0.9963600353285954
40,0.2352,0.9682,0.0131,0.9963585097744686
8,-0.2699,0.9591,0.8543,0.9963527588158724
69,-0.6768,0.7312,0.8935,0.9963491757411153
73,0.0669,-0.9941,-0.7815,0.9963485434324677
35,0.6989,0.7101,-0.729,0.9963449302324973
89,0.7238,-0.6847,0.7589,0.9963435802974795
93,0.6813,0.727,-0.9695,0.9963426569208005
51,0.7973,0.5975,-0.1837,0.9963400724652202
26,-0.1113,-0.9901,0.7979,0.9963361380578343
81,0.0862,-0.9926,0.9249,0.9963358871384691
0,-0.8052,0.5868,-0.2959,0.9963339199284545
29,0.2751,-0.9576,-0.2043,0.9963321584692527
72,0.043,-0.9954,0.7407,0.9963283394544189
77,0.9652,-0.2471,-0.2271,0.9963279831461124
66,-0.9031,-0.4208,-0.4518,0.9963243698715796
79,0.2863,0.9543,-0.7203,0.9963213236702304
22,-0.2338,-0.9685,0.6549,0.9963205759192169
36,0.0894,0.9923,0.8787,0.9963190503046703
62,-0.3954,0.9145,0.3015,0.996318929861317
93,0.9445,-0.3171,-0.3964,0.9963095201793467
27,-0.0248,0.996,-0.5952,0.9963087071786535
82,0.2174,-0.9723,-0.5361,0.9963082103445701
99,-0.6455,-0.7589,-0.8478,0.9962928585511391
60,-0.1435,0.9859,-0.503,0.9962886429142912
12,0.3625,0.928,-0.3674,0.9962882364055093
47,0.5074,0.8574,0.7637,0.9962878700456009
59,0.037,0.9956,0.9436,0.9962872878843733
76,0.5716,-0.816,0.5665,0.9962843770731327
63,-0.4109,0.9076,0.7556,0.9962813708988039
79,0.3486,0.9333,0.5306,0.9962785002196927
82,0.056,0.9947,0.3409,0.9962751075882605
19,-0.536,0.8398,-0.9691,0.9962730750150784
24,0.2631,-0.9609,-0.0882,0.9962682470098101
50,0.6576,0.7484,-0.9087,0.9962631780809726
43,0.1608,-0.9832,0.4826,0.9962624553801072
34,0.6677,0.7394,0.9752,0.9962608343200087
87,-0.128,0.988,-0.4302,0.9962569949566226
62,-0.5137,0.8536,0.0995,0.9962533061425694
7,0.3118,0.9462,0.5165,0.9962498080300944
85,0.1851,-0.9789,0.1009,0.9962465658661012
52,0.3493,-0.933,0.5839,0.9962426862968682
54,-0.964,0.2514,-0.0677,0.9962419184113867
8,-0.9833,-0.16,-0.8521,0.9962323473969312
25,-0.5449,0.834,0.022,0.9962288943812059
64,-0.3595,-0.9291,0.6337,0.996226410009291
69,0.6428,0.7611,0.0299,0.9962254012019569
52,0.5766,0.8124,0.9597,0.9962235291338988
70,0.0379,0.9955,-0.6795,0.9962211902986204
74,0.2778,0.9567,-0.3961,0.9962167083521537
43,0.1671,-0.9821,-0.8323,0.9962142440258521
37,-0.0549,-0.9947,-0.8628,0.9962138826577354
38,0.833,0.5464,0.6789,0.9962138123916974
23,0.0377,0.9955,0.3102,0.9962136015935539
45,-0.848,-0.5228,-0.8653,0.9962047179169551
22,-0.6645,0.7422,-0.9879,0.9962033376776048
64,0.2599,0.9617,-0.3536,0.9962002308773071
43,0.5169,0.8516,0.1184,0.9961968530365873
72,0.9945,-0.0581,0.2579,0.9961956936265084
85,0.6708,-0.7365,-0.8888,0.9961952067742547
28,0.202,0.9755,0.0449,0.996194885552019
82,0.4256,0.9007,0.7827,0.996190669500573
44,0.8784,0.4699,0.361,0.9961890232280217
36,0.3113,0.9463,-0.0106,0.9961884259516369
1,-0.2303,-0.9692,-0.3464,0.9961860920530863
87,0.4631,-0.882,0.7652,0.9961855299089623
29,-0.4749,-0.8757,0.4487,0.9961829651223716
97,0.7977,0.5967,0.5006,0.9961807968436251
37,0.3318,0.9393,0.2737,0.9961805709809844
69,0.8931,0.4413,0.0535,0.9961793513218391
50,0.1863,-0.9786,0.0826,0.996175511644409
68,-0.48,-0.8729,0.076,0.9961698700522917
98,-0.3665,0.9263,0.6444,0.9961696341487227
97,-0.0685,0.9938,-0.2252,0.9961579643811518
78,-0.6205,0.7793,0.3676,0.9961569856202385
68,0.0887,0.9922,-0.7435,0.9961568802151596
24,0.0972,-0.9914,-0.1209,0.9961535022274428
24,0.1493,0.9849,0.8148,0.9961518458548375
53,-0.9628,0.2556,0.2231,0.996150189479478
81,-0.9287,0.3603,0.3157,0.9961424496526589
91,0.2351,0.968,0.2337,0.9961405573512204
40,-0.103,-0.9908,-0.2253,0.9961393677593512
54,-0.4301,0.8985,0.5129,0.9961366673303417
17,-0.9865,-0.1382,-0.018,0.9961332691964465
28,0.8402,0.5351,0.7515,0.9961265230883072
79,-0.3561,-0.9303,0.7677,0.9961251427406097
79,-0.0619,0.9942,0.6099,0.9961251176433611
29,-0.6477,-0.7568,0.4797,0.9961232504062939
12,0.0352,0.9955,0.3776,0.9961221260468016
93,0.7089,0.6998,0.9544,0.9961221059689419
60,-0.1992,0.976,-0.8407,0.9961207958877277
75,-0.5074,-0.8572,-0.5869,0.9961157563255386
54,0.0287,0.9957,-0.4613,0.9961135377054164
51,0.0617,0.9942,-0.632,0.9961127094862308
17,0.5281,-0.8446,0.327,0.9961118260516738
51,0.4177,0.9043,-0.568,0.9961083174032832
60,0.8203,0.5651,-0.6038,0.9961074741211413
5,-0.7058,-0.7029,-0.5357,0.9961034333843046
76,0.7047,-0.704,0.593,0.9961014456369391
39,0.3653,-0.9267,-0.2798,0.9961008884646173
70,-0.9693,-0.2295,-0.0953,0.9960987601638706
46,-0.6961,-0.7125,0.143,0.9960981176570911
98,0.4042,-0.9104,-0.2211,0.9960952765674577
94,-0.9164,-0.3904,0.2063,0.9960929273918172
4,-0.8722,-0.4811,-0.7221,0.9960873706658467
